customer_tweet_id,customer_text,support_tweet_id,support_text
2687724,Had this iPhone for 2 months and had nothing but trouble with it. @AppleSupport fuming and my closest store is 60miles &amp; I cant go without,2687723,@310151 We're here for you. Could you tell us what's going on with it at the moment? Thanks.
1740786,"I need an answer!! Why you cancelled my order??? My bank approved the transaction yesterday, this is a problem at your end! @120640 @116333 @AppleSupport https://t.co/A2QZdr6DCW",1740785,"@525211 Let's get to the bottom of this. Meet us in DM with your location, please."
1019365,@AppleSupport this new update is trash. My phone is slow as molasses,1019364,@361200 Let's work together in DM. May we ask which iPhone you have and the iOS version you're currently on? https://t.co/GDrqU22YpT
1757776,@AppleSupport you gonna update me out of these question marks anytime soon???,1757775,@529204 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9
2701042,@AppleSupport I don’t want that music overlaying my picture. How do I get rid of it? #apple #iPad I have the latest software iOS 11.1 https://t.co/mEH4UbxMWY,2701040,"@758738 It looks like you're in the Control Center. You should be able to swipe down, tap the top of the screen, or press the Home button to close Control Center."
2341802,"@AppleSupport Hiya. I tried three different charging cables and tried plugging it into computers, laptops and the wall socket but nothing worked. No battery icon or anything. It doesn't respond to anything so it's definitely turned off",2341804,@677380 Send us a DM and we can take a closer look into this. https://t.co/GDrqU22YpT
1584624,Hey @115858 how about you fix this glitch where “i” turns into dumbass symbols bc it’s annoying the shit out of me,1584623,@487606 Thanks for reaching out.  This workaround will help until this issue is resolved in a future update: https://t.co/xU1AGIa4ME
560413,"If you have a Mac, don’t update it to High Sierra. Made my computer slower than molasses! How do I uninstall?@115858",560412,@251096 We're here to help! Do you have a Time Machine backup? Check out this article regarding what to do if your device is running slowly: https://t.co/BYPMWmsijV
1905789,"@AppleSupport No , it has only happened to my devices that I have up dated",1905791,@567885 Let's meet up in DM to discuss this further. https://t.co/GDrqU22YpT
550627,"@115858 @applesupport horrible customer service. Was told the following statements from multiple CS reps:
“I can’t help you and there isn’t anyone else you can talk to”

“You’re barking up the wrong tree”

“I know that you hate me right now”

Very disappointing @116333",550626,"@248269 We'd like to see how we can help.  Can you tell us more about your experience?  Was this at an Apple Store, or through Apple Support? Let us know in DM. Thank you. https://t.co/GDrqU22YpT"
2002535,"my phone is on the charger, but declining in battery. im over @115858 i don’t even want to get the new series.",2002534,@592149 Let's take a look at this together. Are you using the charger that came with the iPhone? Let us know in DM. https://t.co/GDrqU22YpT
2306627,Why tf did @115858 remove the talk to text feature from iPhone? That shit came in clutch.. nobody has time to be typing everything out,2306625,@669163 You can still use this feature. Check to see if it is turned on at Settings &gt; General &gt; Keyboards &gt; Enable Dictation
2455318,why did this new update make my phone freeze so much tf @AppleSupport,2455317,@703360 We want your phone to run efficiently. Please meet us in DM and we'll work towards a resolution together. https://t.co/GDrqU22YpT
2578696,"Dears,
I need your help please.
Is there a way to transfer a purchased book from iBook to pdf file?
@AppleSupport",2578695,@731065 Greetings! Send us a DM by clicking on the link below. We'll continue there. https://t.co/GDrqU22YpT
978556,Yo @AppleSupport fix this I️,978555,@352077 Thanks for reaching out. We have a workaround for this here: https://t.co/xXaXeeSRt9 DM us if you still need help. https://t.co/GDrqU22YpT
2043474,Yes! Thank You! I have bring my charger everywhere with me now! @AppleSupport fix this! https://t.co/txrSDVHyJc,2043472,"@604297 We’re here for you. Let’s see if we can work towards a resolution. Send us more details in DM, and we’ll continue there. https://t.co/GDrqU22YpT"
1877134,"@AppleSupport ever since i updated my settings all my phone wants to do is freeze, restart or turn off (80%+ battery) any suggestions?!",1877133,@307275 We'd love to help. Please DM us the version of iOS you're running and we'll get to the bottom of it together. https://t.co/GDrqU22YpT
2405059,I lost some contact after upadate to iOS 11.11 @AppleSupport @115858,2405058,"@691770 Hey, there. Let's work together to see if we can retrieve those contacts. First, can you tell us if you have a recent backup of your device? Also, are those contacts synced to iCloud by chance?"
795829,@309753 @115858 Dude I updated my phone and now my camera won’t work. It says that I have restrictions on it but I don’t 🙃,795828,@309752 Let's have a look at this together. Please DM us. https://t.co/GDrqU22YpT
1445604,"Freaky wallpaper. Haven’t seen that in any previous #ios. I hate it @115858!
@455458 https://t.co/Lc7tkxUOYj",1445603,@455457 DM us the details of the issue and we can take a look at this. https://t.co/GDrqU22YpT
1950705,@AppleSupport why have you ruined the podcast app on ios cant get episides to play one after tge other anymore,1950704,@579372 We'd like to look into this with you. Send us a DM including the device you're using. We'll continue there. https://t.co/GDrqU22YpT
344635,.@116333 I didn’t bring my camera since I have this amazing iPhone. ios11.02 WILL NOT LET ME OPEN CAMERA so no Disney memories. Fix this!,344634,@197982 We're here to help. DM us which iPhone you're working with and we'll get started. https://t.co/GDrqU22YpT
1903602,@AppleSupport The full amount. It’s supposed to be taken every 2nd of the month.,1903604,@567298 Understood. Go ahead and reach out to our iTunes Store team so they may look further into this: https://t.co/SDIe7UiyJN
539853,@AppleSupport my iPhone 7 keeps restarting and asking for passcode. What is up?,539852,@245203 We're happy to help! Please check out the following article: https://t.co/osZOKKTalm If you need to update the iOS be sure to create a backup before beginning. DM us if you have additional questions. https://t.co/GDrqU22YpT
176990,@AppleSupport All of my pictures just deleted off my phone! My phone blacked and now allthr pictures are gone.,176989,@118241 Let us help you get this sorted out. DM us so we can better assist you: https://t.co/GDrqU22YpT
2025705,"@115858 mucha nueva generación 8 pero, después de actualizas #iOS1103 mi teléfono es lento, el teclado se atora y gasta más batería. #fail",2025704,@599053 We offer support via Twitter in English. Get help in Spanish here: https://t.co/IBIY3vMgPj or join https://t.co/OczyRx7IOs
1302378,@115858 Not allowing WiFi and blue tooth to be off is annoying af,1302377,@424364 Wi-Fi and Bluetooth toggles work a bit differently in iOS 11. This article has more information: https://t.co/vzVz37Hb6q
2230722,@AppleSupport native email app has crashed twice so far this morning...that doesn’t usually happen!! It ‘feels’ like my iPad has a bug?!,2230721,@650961 Let’s take a look at what’s going on. Does this happen when the app is opening or when you try to do something within the app?
1165740,@AppleSupport We’ve been through this before. Nothing was fixed.,1165742,@394200 We’d like to understand more about this situation. Please DM us some details and we’ll take it from there. https://t.co/GDrqU22YpT
245350,"I just wanna control my music from the lock screen, speaker phone to actually work, &amp; my phone to stop dying in 30. Fix this shit @115858",245349,@174251 Have you updated to 11.0.2 yet? https://t.co/80YRnjDFDk DM and let us know. https://t.co/GDrqU22YpT
2367736,@115858 please fix this bug I’d like to type I️ without a glitch,2367735,"@683374 We have some great news for you! We recently released an iOS update, 11.1.1, that contains a fix for autocorrect issues. Let’s be sure to back up your device prior to updating. How to back up: https://t.co/4f8hwT5to6"
1693447,@AppleSupport @4150 Done!,1693448,@512509 Have a great rest of your day. Feel free to contact us if you need further assistance.
722564,"My phone has been trash since this update 🤦🏾‍♂️, I guess this @115858 way of getting everybody to get the new Iphone.",722562,"@293003 We'd love to take a look!  To begin, can you tell us more about the behavior you're experiencing?"
2676006,"@AppleSupport I went to bed las night with a 95% battery, its 13:00 UTC+1 and it is 30%(even with energy save mode on) WTF? #iphone7 #ios11",2676004,@753210 Let's find out what's going on. Could you Direct Message us what country you're located in? https://t.co/GDrqU22YpT
1824956,hmmm my 2 yr old iPhone is all of a sudden really slow after the software update 🤔🤔🤔@115858 #PlannedObsolescence,1824955,@547834 We're here for you and will work to help on your iPhone's performance. Let us know which iPhone and exact iOS version in DM https://t.co/GDrqU22YpT
